Batch,Number,Day,Sex,Coat Color,Star?,Weight,Temperature,Accuri Count,Parasitemia,Lived?,Experimental Start Date,Description
Albus,19,6,F,Agouti,0,22.2,36.7,15876,0.075757576,1,9/11/2016,DO
Albus,19,7,F,Agouti,0,22.3,36.6,11174,0.173913043,1,9/11/2016,DO
Albus,19,8,F,Agouti,0,21.9,37.9,8286,0.273550725,1,9/11/2016,DO
Albus,19,9,F,Agouti,0,21.5,35.9,5843,0.207894737,1,9/11/2016,DO
Albus,19,10,F,Agouti,0,22,36.1,6481,0.023166023,1,9/11/2016,DO
Albus,19,11,F,Agouti,0,21.7,36.8,8495,0.004504505,1,9/11/2016,DO
Albus,19,12,F,Agouti,0,21.5,37.3,10858,0.002247191,1,9/11/2016,DO
Albus,19,13,F,Agouti,0,21.7,37.3,9702,0,1,9/11/2016,DO
Albus,19,14,F,Agouti,0,22.1,36.8,12742,0,1,9/11/2016,DO
Albus,19,15,F,Agouti,0,21.8,37.2,12672,0,1,9/11/2016,DO
Albus,19,18,F,Agouti,0,22.5,35.8,,,1,9/11/2016,DO
Albus,19,19,F,Agouti,0,22.6,36.9,,,1,9/11/2016,DO
Albus,19,20,F,Agouti,0,22.6,37.4,,,1,9/11/2016,DO
Albus,19,21,F,Agouti,0,23.1,35.9,,,1,9/11/2016,DO
Albus,19,22,F,Agouti,0,22.8,37,,,1,9/11/2016,DO
Albus,19,24,F,Agouti,0,22.6,35.4,,,1,9/11/2016,DO
Albus,19,25,F,Agouti,0,22.7,37.1,,,1,9/11/2016,DO
Albus,19,26,F,Agouti,0,22.54,37.3,15409,,1,9/11/2016,DO
Albus,20,0,F,Agouti,0,31.3,37,16279,0,1,9/11/2016,DO
Albus,20,5,F,Agouti,0,30.1,36,17862,0.011363636,1,9/11/2016,DO
Albus,20,6,F,Agouti,0,29.8,36.4,16889,0.046979866,1,9/11/2016,DO
Albus,20,7,F,Agouti,0,29.6,35.4,15558,0.156171285,1,9/11/2016,DO
Albus,20,8,F,Agouti,0,29.3,37.9,10441,0.272189349,1,9/11/2016,DO
Albus,20,9,F,Agouti,0,28.6,35.6,5059,0.297650131,1,9/11/2016,DO
Albus,20,10,F,Agouti,0,27.2,35.5,3659,0.05,1,9/11/2016,DO
Albus,20,11,F,Agouti,0,28,36.9,4216,0.002531646,1,9/11/2016,DO
Albus,20,12,F,Agouti,0,28.5,36.3,8347,0,1,9/11/2016,DO
Albus,20,13,F,Agouti,0,28.5,37.6,9446,0,1,9/11/2016,DO
Albus,20,14,F,Agouti,0,27.8,37.1,14175,0,1,9/11/2016,DO
Albus,20,15,F,Agouti,0,27,36.9,11996,0,1,9/11/2016,DO
Albus,20,18,F,Agouti,0,29,36.3,,,1,9/11/2016,DO
Albus,20,19,F,Agouti,0,28.1,36.4,,,1,9/11/2016,DO
Albus,20,20,F,Agouti,0,27.8,36.2,,,1,9/11/2016,DO
Albus,20,21,F,Agouti,0,28.2,35.1,,,1,9/11/2016,DO
Albus,20,22,F,Agouti,0,28.6,35.7,,,1,9/11/2016,DO
Albus,20,24,F,Agouti,0,28.3,35.5,,,1,9/11/2016,DO
Albus,20,25,F,Agouti,0,28.18,35.1,,,1,9/11/2016,DO
Albus,20,26,F,Agouti,0,28.87,36.3,18076,,1,9/11/2016,DO
Albus,21,0,F,Agouti,0,28.7,38.9,13296,0,0,9/11/2016,DO
Albus,21,5,F,Agouti,0,28.9,37,10308,0.06639839,0,9/11/2016,DO
Albus,21,6,F,Agouti,0,29.3,38.1,10656,0.211302211,0,9/11/2016,DO
Albus,21,7,F,Agouti,0,29.2,36.1,3394.5,0.320825516,0,9/11/2016,DO
Albus,21,8,F,Agouti,0,27.5,37.7,2669,0.466666667,0,9/11/2016,DO
Albus,21,9,F,Agouti,0,25.9,23.6,1365,0.189944134,0,9/11/2016,DO
Albus,22,0,F,Agouti,0,23.1,38.2,14048,0,1,9/11/2016,DO
Albus,22,5,F,Agouti,0,24.2,37.5,15516,0.053648069,1,9/11/2016,DO
Albus,22,6,F,Agouti,0,23.9,37.9,13619,0.168067227,1,9/11/2016,DO
Albus,22,7,F,Agouti,0,23,32.7,5115,0.340116279,1,9/11/2016,DO
Albus,22,8,F,Agouti,0,21.9,34.2,3593,0.377398721,1,9/11/2016,DO
Albus,22,9,F,Agouti,0,20.9,32.9,1845,0.09762533,1,9/11/2016,DO
Albus,22,10,F,Agouti,0,20.7,34.5,3762,0.017738359,1,9/11/2016,DO
Albus,22,11,F,Agouti,0,20.4,35.4,4640,0.002247191,1,9/11/2016,DO
Albus,22,12,F,Agouti,0,20.8,37.1,5273,0.002386635,1,9/11/2016,DO
Albus,22,13,F,Agouti,0,22.6,37.1,6596,0,1,9/11/2016,DO
Albus,22,14,F,Agouti,0,24,36.8,9221,0,1,9/11/2016,DO
Albus,22,15,F,Agouti,0,24.7,36.7,9132,0,1,9/11/2016,DO
Albus,22,18,F,Agouti,0,21.2,36.5,,,1,9/11/2016,DO
Albus,22,19,F,Agouti,0,21,36.4,,,1,9/11/2016,DO
Albus,22,20,F,Agouti,0,21.1,36.3,,,1,9/11/2016,DO
Albus,22,21,F,Agouti,0,20.7,35.7,,,1,9/11/2016,DO
Albus,22,22,F,Agouti,0,21.3,36,,,1,9/11/2016,DO
Albus,22,24,F,Agouti,0,20.4,36.4,,,1,9/11/2016,DO
Albus,22,25,F,Agouti,0,19.49,36.9,,,1,9/11/2016,DO
Albus,22,26,F,Agouti,0,19.07,37.1,15066,,1,9/11/2016,DO
Albus,23,0,F,White,0,24.2,33.7,14006,0,1,9/11/2016,DO
Albus,23,5,F,White,0,24.2,35.7,15293,0.040472175,1,9/11/2016,DO
Albus,23,6,F,White,0,24.5,35.4,12604,0.150712831,1,9/11/2016,DO
Albus,23,7,F,White,0,24.3,34.6,8448,0.265714286,1,9/11/2016,DO
Albus,23,8,F,White,0,23,34.8,3343,0.277922078,1,9/11/2016,DO
Albus,23,9,F,White,0,21.6,28.7,1839,0.072093023,1,9/11/2016,DO
Albus,23,10,F,White,0,21,33.2,1966,0.002512563,1,9/11/2016,DO
Albus,23,11,F,White,0,21,34.2,5040,0,1,9/11/2016,DO
Albus,23,12,F,White,0,21.4,34.5,7562,0,1,9/11/2016,DO
Albus,23,13,F,White,0,22,35.8,9501,0,1,9/11/2016,DO
Albus,23,14,F,White,0,22.3,35.3,10622,0,1,9/11/2016,DO
Albus,23,15,F,White,0,21.8,34.5,12690,0,1,9/11/2016,DO
Albus,23,18,F,White,0,23,33.9,,,1,9/11/2016,DO
Albus,23,19,F,White,0,23.6,34.4,,,1,9/11/2016,DO
Albus,23,20,F,White,0,22.9,34.6,,,1,9/11/2016,DO
Albus,23,21,F,White,0,23.2,33.1,,,1,9/11/2016,DO
Albus,23,22,F,White,0,23.6,33.3,,,1,9/11/2016,DO
Albus,23,24,F,White,0,23.4,33.5,,,1,9/11/2016,DO
Albus,23,25,F,White,0,23.2,34.6,,,1,9/11/2016,DO
Albus,23,26,F,White,0,23.11,33,12522,,1,9/11/2016,DO
Albus,24,0,F,Agouti,0,28,38.8,16322,0,0,9/11/2016,DO
Albus,24,5,F,Agouti,0,27.7,37.9,14182,0.035545024,0,9/11/2016,DO
Albus,24,6,F,Agouti,0,27.8,38.1,16409,0.113168724,0,9/11/2016,DO
Albus,24,7,F,Agouti,0,28.1,36.7,12173,0.173814898,0,9/11/2016,DO
Albus,24,8,F,Agouti,0,27.7,32.2,7921,0.238410596,0,9/11/2016,DO
Albus,24,9,F,Agouti,0,26.1,34.6,4465,0.342915811,0,9/11/2016,DO
Albus,25,0,F,Agouti,0,17,38.2,17652,0,1,9/11/2016,DO
Albus,25,5,F,Agouti,0,16.8,37.9,17295,0.027842227,1,9/11/2016,DO
Albus,25,6,F,Agouti,0,17.8,38.9,12419,0.103375527,1,9/11/2016,DO
Albus,25,7,F,Agouti,0,18.6,38.6,8330,0.201405152,1,9/11/2016,DO
Albus,25,8,F,Agouti,0,18.2,37,5389,0.345794393,1,9/11/2016,DO
Albus,25,9,F,Agouti,0,17,36,3009,0.32,1,9/11/2016,DO
Albus,25,10,F,Agouti,0,16.8,36.4,2691,0.137844612,1,9/11/2016,DO
Albus,25,11,F,Agouti,0,18,37.7,4204,0.012953368,1,9/11/2016,DO
Albus,25,12,F,Agouti,0,18.5,38.3,2010,0,1,9/11/2016,DO
Albus,25,13,F,Agouti,0,19.1,38.5,9480,0,1,9/11/2016,DO
Albus,25,14,F,Agouti,0,19.5,38.9,10421,0,1,9/11/2016,DO
Albus,25,15,F,Agouti,0,19.1,38.6,6458,0,1,9/11/2016,DO
Albus,25,18,F,Agouti,0,19.4,37.5,,,1,9/11/2016,DO
Albus,25,19,F,Agouti,0,19.4,37.2,,,1,9/11/2016,DO
Albus,25,20,F,Agouti,0,19.3,38.3,,,1,9/11/2016,DO
Albus,25,21,F,Agouti,0,19.1,36.7,,,1,9/11/2016,DO
Albus,25,22,F,Agouti,0,18.9,36.4,,,1,9/11/2016,DO
Albus,25,24,F,Agouti,0,18.2,38,,,1,9/11/2016,DO
Albus,25,25,F,Agouti,0,18.57,37.9,,,1,9/11/2016,DO
Albus,25,26,F,Agouti,0,18.77,36.4,15778,,1,9/11/2016,DO
Albus,26,0,F,Agouti,0,23.9,37.2,18801,0,1,10/6/2016,DO
Albus,26,5,F,Agouti,0,24.23,37.5,16973,0.012173913,1,10/6/2016,DO
Albus,26,6,F,Agouti,0,24.36,37.2,15090,0.041904762,1,10/6/2016,DO
Albus,26,7,F,Agouti,0,24.84,37.5,14030,0.164677804,1,10/6/2016,DO
Albus,26,8,F,Agouti,0,24.48,37.7,12517,0.227758007,1,10/6/2016,DO
Albus,26,9,F,Agouti,0,24,36.4,7563,0.274611399,1,10/6/2016,DO
Albus,26,10,F,Agouti,0,22.76,35.2,4610,0.190697674,1,10/6/2016,DO
Albus,26,11,F,Agouti,0,22.99,38.8,5060,0.074889868,1,10/6/2016,DO
Albus,26,12,F,Agouti,0,23.46,37.3,5267,0.017057569,1,10/6/2016,DO
Albus,26,13,F,Agouti,0,23.84,37.4,6186,0.004395604,1,10/6/2016,DO
Albus,26,14,F,Agouti,0,23.58,37.7,6264,0,1,10/6/2016,DO
Albus,26,15,F,Agouti,0,23.32,37.4,7512,0.002257336,1,10/6/2016,DO
Albus,26,16,F,Agouti,0,24,36.7,,,1,10/6/2016,DO
Albus,26,17,F,Agouti,0,24.31,37.4,,,1,10/6/2016,DO
Albus,26,18,F,Agouti,0,24.29,37.8,,,1,10/6/2016,DO
Albus,26,19,F,Agouti,0,23.85,37.2,,,1,10/6/2016,DO
Albus,26,20,F,Agouti,0,24.65,37.7,,,1,10/6/2016,DO
Albus,26,21,F,Agouti,0,24.6,37.3,,,1,10/6/2016,DO
Albus,26,22,F,Agouti,0,24.76,37.4,,,1,10/6/2016,DO
Albus,26,23,F,Agouti,0,24.92,38,,,1,10/6/2016,DO
Albus,26,24,F,Agouti,0,25.2,37.3,,,1,10/6/2016,DO
Albus,26,25,F,Agouti,0,24.8,37.9,,,1,10/6/2016,DO
Albus,26,26,F,Agouti,0,24,38.1,15690,,1,10/6/2016,DO
Albus,27,0,F,Agouti,0,23.1,38.2,13499,0,0,10/6/2016,DO
Albus,27,5,F,Agouti,0,23.6,36.9,15278,0.023178808,0,10/6/2016,DO
Albus,27,6,F,Agouti,0,23.43,38,13811,0.106145251,0,10/6/2016,DO
Albus,27,7,F,Agouti,0,23.88,36.6,10682,0.352798054,0,10/6/2016,DO
Albus,27,8,F,Agouti,0,22.32,34.1,4253,0.547945205,0,10/6/2016,DO
Albus,27,9,F,Agouti,0,19.35,29.9,2061,0.357651246,0,10/6/2016,DO
Albus,27,10,F,Agouti,0,18.04,31.6,2158,0.362745098,0,10/6/2016,DO
Albus,27,11,F,Agouti,0,16.96,25.9,1545,0.183937824,0,10/6/2016,DO
Albus,28,0,F,Agouti,0,45.9,36.7,17210,0,1,10/6/2016,DO
Albus,28,5,F,Agouti,0,46.38,36.3,16729,0.017953321,1,10/6/2016,DO
Albus,28,6,F,Agouti,0,45.68,36.5,15718,0.030888031,1,10/6/2016,DO
Albus,28,7,F,Agouti,0,45.36,36.2,13972,0.096666667,1,10/6/2016,DO
Albus,28,8,F,Agouti,0,45.14,37,11482,0.190775681,1,10/6/2016,DO
Albus,28,9,F,Agouti,0,45.13,36.2,6976,0.210268949,1,10/6/2016,DO
Albus,28,10,F,Agouti,0,43.93,35.8,4643,0.194736842,1,10/6/2016,DO
Albus,28,11,F,Agouti,0,43.78,35.8,4677,0.088036117,1,10/6/2016,DO
Albus,28,12,F,Agouti,0,43.17,36.2,6027,0.039534884,1,10/6/2016,DO
Albus,28,13,F,Agouti,0,42.68,35.9,6931,0.039267016,1,10/6/2016,DO
Albus,28,14,F,Agouti,0,41.94,36.3,6461,0.004878049,1,10/6/2016,DO
Albus,28,15,F,Agouti,0,41.4,36.5,6167.5,0.002304147,1,10/6/2016,DO
Albus,28,16,F,Agouti,0,41.68,35.8,,,1,10/6/2016,DO
Albus,28,17,F,Agouti,0,41.39,35.5,,,1,10/6/2016,DO
Albus,28,18,F,Agouti,0,41.83,35.7,,,1,10/6/2016,DO
Albus,28,19,F,Agouti,0,41.52,35.4,,,1,10/6/2016,DO
Albus,28,20,F,Agouti,0,42.58,35.4,,,1,10/6/2016,DO
Albus,28,21,F,Agouti,0,42.66,36,,,1,10/6/2016,DO
Albus,28,22,F,Agouti,0,43.12,35.6,,,1,10/6/2016,DO
Albus,28,23,F,Agouti,0,43.43,34.8,,,1,10/6/2016,DO
Albus,28,24,F,Agouti,0,43.64,35.7,,,1,10/6/2016,DO
Albus,28,25,F,Agouti,0,43.7,36,,,1,10/6/2016,DO
Albus,28,26,F,Agouti,0,42.5,36.9,14942,,1,10/6/2016,DO
Albus,29,0,F,Agouti,0,27.2,37.8,15880,0,1,10/6/2016,DO
Albus,29,5,F,Agouti,0,26.82,38.4,16679,0.018552876,1,10/6/2016,DO
Albus,29,6,F,Agouti,0,27.23,37.8,16105,0.038297872,1,10/6/2016,DO
Albus,29,7,F,Agouti,0,27.37,37.5,10436,0.117647059,1,10/6/2016,DO
Albus,29,8,F,Agouti,0,26.17,35.9,8027,0.244328098,1,10/6/2016,DO
Albus,29,9,F,Agouti,0,24.85,35.6,5010,0.271186441,1,10/6/2016,DO
Albus,29,10,F,Agouti,0,23.76,36.2,4868,0.142553191,1,10/6/2016,DO
Albus,29,11,F,Agouti,0,24.49,37.4,5009,0.040723982,1,10/6/2016,DO
Albus,29,12,F,Agouti,0,25.62,37.5,5894,0.004750594,1,10/6/2016,DO
Albus,29,13,F,Agouti,0,25.07,37.4,8044,0.006833713,1,10/6/2016,DO
Albus,29,14,F,Agouti,0,24.16,37.8,9208,0.004454343,1,10/6/2016,DO
Albus,29,15,F,Agouti,0,24.03,37.2,7872,0.009195402,1,10/6/2016,DO
Albus,29,16,F,Agouti,0,24.01,36.4,,,1,10/6/2016,DO
Albus,29,17,F,Agouti,0,24.23,36.8,,,1,10/6/2016,DO
Albus,29,18,F,Agouti,0,24.31,36.2,,,1,10/6/2016,DO
Albus,29,19,F,Agouti,0,23.52,35.6,,,1,10/6/2016,DO
Albus,29,20,F,Agouti,0,24,37.9,,,1,10/6/2016,DO
Albus,29,21,F,Agouti,0,23.39,36.9,,,1,10/6/2016,DO
Albus,29,22,F,Agouti,0,23.8,36.8,,,1,10/6/2016,DO
Albus,29,23,F,Agouti,0,23.26,36.2,,,1,10/6/2016,DO
Albus,29,24,F,Agouti,0,23.1,36,,,1,10/6/2016,DO
Albus,29,25,F,Agouti,0,22.9,37.8,,,1,10/6/2016,DO
Albus,29,26,F,Agouti,0,23.1,38.6,16462,,1,10/6/2016,DO
Albus,30,0,F,Agouti,0,22.6,37.3,16947,0,1,10/6/2016,DO
Albus,30,5,F,Agouti,0,24.2,36.6,14782,0.039316239,1,10/6/2016,DO
Albus,30,6,F,Agouti,0,24.06,36.8,13340,0.101851852,1,10/6/2016,DO
Albus,30,7,F,Agouti,0,24.35,37.3,9168,0.261859583,1,10/6/2016,DO
Albus,30,8,F,Agouti,0,22.55,35.8,4090,0.34025974,1,10/6/2016,DO
Albus,30,9,F,Agouti,0,20.61,32.6,1941,0.314814815,1,10/6/2016,DO
Albus,30,10,F,Agouti,0,19.83,32.4,1950,0.078651685,1,10/6/2016,DO
Albus,30,11,F,Agouti,0,20.51,36.1,3089,0.031180401,1,10/6/2016,DO
Albus,30,12,F,Agouti,0,21.09,37.3,4854,0.012315271,1,10/6/2016,DO
Albus,30,13,F,Agouti,0,22,37.2,6714,0,1,10/6/2016,DO
Albus,30,14,F,Agouti,0,22.65,37.5,8098,0.002298851,1,10/6/2016,DO
Albus,30,15,F,Agouti,0,21.75,37.4,7002.5,0.002409639,1,10/6/2016,DO
Albus,30,16,F,Agouti,0,21.63,37.2,,,1,10/6/2016,DO
Albus,30,17,F,Agouti,0,21.27,37.1,,,1,10/6/2016,DO
Albus,30,18,F,Agouti,0,21.59,37.1,,,1,10/6/2016,DO
Albus,30,19,F,Agouti,0,21.55,36.4,,,1,10/6/2016,DO
Albus,30,20,F,Agouti,0,22.01,37.1,,,1,10/6/2016,DO
Albus,30,21,F,Agouti,0,21.85,36.7,,,1,10/6/2016,DO
Albus,30,22,F,Agouti,0,22.11,36.6,,,1,10/6/2016,DO
Albus,30,23,F,Agouti,0,21.77,37.5,,,1,10/6/2016,DO
Albus,30,24,F,Agouti,0,21.44,36.9,,,1,10/6/2016,DO
Albus,30,25,F,Agouti,0,21.4,37.9,,,1,10/6/2016,DO
Albus,30,26,F,Agouti,0,21.8,37.7,14196,,1,10/6/2016,DO
Albus,31,0,F,Agouti,0,23.8,36.2,18336,0,1,10/6/2016,DO
Albus,31,5,F,Agouti,0,24.98,35.3,18603,0.027079304,1,10/6/2016,DO
Albus,31,6,F,Agouti,0,24.66,35.7,18486,0.091816367,1,10/6/2016,DO
Albus,31,7,F,Agouti,0,24.47,36.2,14440,0.186978297,1,10/6/2016,DO
Albus,31,8,F,Agouti,0,24.1,36,8382,0.261702128,1,10/6/2016,DO
Albus,31,9,F,Agouti,0,22.7,34.6,3988,0.342175066,1,10/6/2016,DO
Albus,31,10,F,Agouti,0,21.53,33.3,2571,0.248291572,1,10/6/2016,DO
Albus,31,11,F,Agouti,0,21.33,35.2,2285,0.034782609,1,10/6/2016,DO
Albus,31,12,F,Agouti,0,22.19,36.2,3019,0.004938272,1,10/6/2016,DO
Albus,31,13,F,Agouti,0,22.3,37.2,6183,0,1,10/6/2016,DO
Albus,31,14,F,Agouti,0,22.18,36.8,8977,0,1,10/6/2016,DO
Albus,31,15,F,Agouti,0,22.04,37.7,9753,0.002293578,1,10/6/2016,DO
Albus,31,16,F,Agouti,0,21.86,35.3,,,1,10/6/2016,DO
Albus,31,17,F,Agouti,0,22.1,35.5,,,1,10/6/2016,DO
Albus,31,18,F,Agouti,0,22.45,36.8,,,1,10/6/2016,DO
Albus,31,19,F,Agouti,0,22.46,36.4,,,1,10/6/2016,DO
Albus,31,20,F,Agouti,0,22.53,36.4,,,1,10/6/2016,DO
Albus,31,21,F,Agouti,0,22.8,36.2,,,1,10/6/2016,DO
Albus,31,22,F,Agouti,0,22.75,35.5,,,1,10/6/2016,DO
Albus,31,23,F,Agouti,0,22.81,35.4,,,1,10/6/2016,DO
Albus,31,24,F,Agouti,0,23.13,34.8,,,1,10/6/2016,DO
Albus,31,25,F,Agouti,0,22.9,36.8,,,1,10/6/2016,DO
Albus,31,26,F,Agouti,0,22.6,36,15203,,1,10/6/2016,DO
Albus,32,0,F,White,0,29.7,37.5,15386,0,1,10/6/2016,DO
Albus,32,5,F,White,0,29.28,35.7,17384,0.041904762,1,10/6/2016,DO
Albus,32,6,F,White,0,29.13,37.1,15104,0.14869281,1,10/6/2016,DO
Albus,32,7,F,White,0,28.45,36.9,9545,0.289256198,1,10/6/2016,DO
Albus,32,8,F,White,0,26.21,31.4,5698,0.182232346,1,10/6/2016,DO
Albus,32,9,F,White,0,25.24,34,4592,0.013262599,1,10/6/2016,DO
Albus,32,10,F,White,0,25.26,36.8,7750,0,1,10/6/2016,DO
Albus,32,11,F,White,0,25.17,37.1,9478,0.006993007,1,10/6/2016,DO
Albus,32,12,F,White,0,25.22,37.1,9771,0.002298851,1,10/6/2016,DO
Albus,32,13,F,White,0,25.52,36.5,9131,0,1,10/6/2016,DO
Albus,32,14,F,White,0,25.6,37.2,9744,0,1,10/6/2016,DO
Albus,32,15,F,White,0,25.87,36.2,11313,0,1,10/6/2016,DO
Albus,32,16,F,White,0,25.68,36.3,,,1,10/6/2016,DO
Albus,32,17,F,White,0,26.3,35.4,,,1,10/6/2016,DO
Albus,32,18,F,White,0,26.75,36.7,,,1,10/6/2016,DO
Albus,32,19,F,White,0,26.86,35.3,,,1,10/6/2016,DO
Albus,32,20,F,White,0,27.31,36.3,,,1,10/6/2016,DO
Albus,32,21,F,White,0,27.51,35.5,,,1,10/6/2016,DO
Albus,32,22,F,White,0,27.66,35.7,,,1,10/6/2016,DO
Albus,32,23,F,White,0,27.92,36.3,,,1,10/6/2016,DO
Albus,32,24,F,White,0,28.14,35.1,,,1,10/6/2016,DO
Albus,32,25,F,White,0,28.2,36.5,,,1,10/6/2016,DO
Albus,32,26,F,White,0,27.1,37.3,14007,,1,10/6/2016,DO
Albus,33,0,F,Agouti,0,22.4,38.9,16482,0,1,10/6/2016,DO
Albus,33,5,F,Agouti,0,22.51,39.5,20209,0.022900763,1,10/6/2016,DO
Albus,33,6,F,Agouti,0,22.35,38.6,10546,0.076923077,1,10/6/2016,DO
Albus,33,7,F,Agouti,0,22.18,37.7,7197,0.235177866,1,10/6/2016,DO
Albus,33,8,F,Agouti,0,21.18,36.7,4288,0.311953353,1,10/6/2016,DO
Albus,33,9,F,Agouti,0,20.01,34.8,2415,0.236220472,1,10/6/2016,DO
Albus,33,10,F,Agouti,0,20.05,37.5,3113,0.081466395,1,10/6/2016,DO
Albus,33,11,F,Agouti,0,20.94,38.5,4242,0.030172414,1,10/6/2016,DO
Albus,33,12,F,Agouti,0,21.43,39.3,4461,0.02238806,1,10/6/2016,DO
Albus,33,13,F,Agouti,0,21.62,39,5577,0.025125628,1,10/6/2016,DO
Albus,33,14,F,Agouti,0,21.43,39.2,6146,0.004819277,1,10/6/2016,DO
Albus,33,15,F,Agouti,0,21.48,39.5,5885,0.007025761,1,10/6/2016,DO
Albus,33,16,F,Agouti,0,21.28,37.4,,,1,10/6/2016,DO
Albus,33,17,F,Agouti,0,21.47,37.9,,,1,10/6/2016,DO
Albus,33,18,F,Agouti,0,21.64,39.8,,,1,10/6/2016,DO
Albus,33,19,F,Agouti,0,21.52,39.3,,,1,10/6/2016,DO
Albus,33,20,F,Agouti,0,21.83,38.2,,,1,10/6/2016,DO
Albus,33,21,F,Agouti,0,21.93,39,,,1,10/6/2016,DO
Albus,33,22,F,Agouti,0,22.77,38.5,,,1,10/6/2016,DO
Albus,33,23,F,Agouti,0,22.41,37.3,,,1,10/6/2016,DO
Albus,33,24,F,Agouti,0,22.09,39.2,,,1,10/6/2016,DO
Albus,33,25,F,Agouti,0,22.6,39.4,,,1,10/6/2016,DO
Albus,33,26,F,Agouti,0,22.1,40.1,14648,,1,10/6/2016,DO
Albus,34,0,F,Agouti,0,25.1,36.9,18260,0,1,10/6/2016,DO
Albus,34,5,F,Agouti,0,25.74,38.9,16762,0.009416196,1,10/6/2016,DO
Albus,34,6,F,Agouti,0,25.51,38.5,17957,0.052631579,1,10/6/2016,DO
Albus,34,7,F,Agouti,0,27.12,38.6,11362,0.153543307,1,10/6/2016,DO
Albus,34,8,F,Agouti,0,25.72,37.9,6611,0.257847534,1,10/6/2016,DO
Albus,34,9,F,Agouti,0,24.19,34.8,3542,0.179802956,1,10/6/2016,DO
Albus,34,10,F,Agouti,0,22.98,36.4,3521,0.028455285,1,10/6/2016,DO
Albus,34,11,F,Agouti,0,23.3,37.8,4639,0.020316027,1,10/6/2016,DO
Albus,34,12,F,Agouti,0,24.51,38.3,5451,0.012224939,1,10/6/2016,DO
Albus,34,13,F,Agouti,0,24.84,38.9,7787,0.008714597,1,10/6/2016,DO
Albus,34,14,F,Agouti,0,24.71,37.8,9107,0.007407407,1,10/6/2016,DO
Albus,34,15,F,Agouti,0,24.49,39.1,8516.5,0.02676399,1,10/6/2016,DO
Albus,34,16,F,Agouti,0,24.09,36.5,,,1,10/6/2016,DO
Albus,34,17,F,Agouti,0,24.51,37.6,,,1,10/6/2016,DO
Albus,34,18,F,Agouti,0,25,38.5,,,1,10/6/2016,DO
Albus,34,19,F,Agouti,0,24.73,39.3,,,1,10/6/2016,DO
Albus,34,20,F,Agouti,0,24.73,39.2,,,1,10/6/2016,DO
Albus,34,21,F,Agouti,0,25.03,37.4,,,1,10/6/2016,DO
Albus,34,22,F,Agouti,0,25.88,38.9,,,1,10/6/2016,DO
Albus,34,23,F,Agouti,0,26.12,38.4,,,1,10/6/2016,DO
Albus,34,24,F,Agouti,0,26.3,37.4,,,1,10/6/2016,DO
Albus,34,25,F,Agouti,0,26,38.8,,,1,10/6/2016,DO
Albus,34,26,F,Agouti,0,25.2,38.9,15768,,1,10/6/2016,DO
Albus,35,0,F,Black,0,32.7,36.1,17219,0,1,10/6/2016,DO
Albus,35,5,F,Black,0,34.71,37.3,15574,0.008016032,1,10/6/2016,DO
Albus,35,6,F,Black,0,33.49,37.7,12837,0.084828711,1,10/6/2016,DO
Albus,35,7,F,Black,0,33.49,37.6,7977,0.211498973,1,10/6/2016,DO
Albus,35,8,F,Black,0,32.27,33,4664,0.248780488,1,10/6/2016,DO
Albus,35,9,F,Black,0,30.91,33.7,3282,0.107981221,1,10/6/2016,DO
Albus,35,10,F,Black,0,30.43,36.9,5226,0.020689655,1,10/6/2016,DO
Albus,35,11,F,Black,0,30.95,37.6,7041,0.002364066,1,10/6/2016,DO
Albus,35,12,F,Black,0,31.37,37.3,7451,0.002331002,1,10/6/2016,DO
Albus,35,13,F,Black,0,31.46,37.8,8235,0,1,10/6/2016,DO
Albus,35,14,F,Black,0,30.89,37.5,7354,0,1,10/6/2016,DO
Albus,35,15,F,Black,0,30.89,37.6,9160,0,1,10/6/2016,DO
Albus,35,16,F,Black,0,30.1,36.9,,,1,10/6/2016,DO
Albus,35,17,F,Black,0,30.48,36.7,,,1,10/6/2016,DO
Albus,35,18,F,Black,0,29.99,37.9,,,1,10/6/2016,DO
Albus,35,19,F,Black,0,29.35,37.1,,,1,10/6/2016,DO
Albus,35,20,F,Black,0,30.06,37.6,,,1,10/6/2016,DO
Albus,35,21,F,Black,0,30.01,37,,,1,10/6/2016,DO
Albus,35,22,F,Black,0,30.04,37.3,,,1,10/6/2016,DO
Albus,35,23,F,Black,0,29.18,36.5,,,1,10/6/2016,DO
Albus,35,24,F,Black,0,29.6,37.4,,,1,10/6/2016,DO
Albus,35,25,F,Black,0,29.6,37.7,,,1,10/6/2016,DO
Albus,35,26,F,Black,0,29.4,37.7,17607,,1,10/6/2016,DO
Albus,36,0,F,Agouti,0,20.3,37.5,18970,0,0,10/6/2016,DO
Albus,36,5,F,Agouti,0,19.89,35.8,19004,0,0,10/6/2016,DO
Albus,36,6,F,Agouti,0,19.77,37.7,16295,0,0,10/6/2016,DO
Albus,36,7,F,Agouti,0,19.21,36.9,15633,0,0,10/6/2016,DO
Albus,36,8,F,Agouti,0,19.09,37.4,14931,0.001788909,0,10/6/2016,DO
Albus,36,9,F,Agouti,0,18.47,37.8,12719,0.004587156,0,10/6/2016,DO
Albus,36,10,F,Agouti,0,19.01,38.2,12465,0.007843137,0,10/6/2016,DO
Albus,36,11,F,Agouti,0,19.72,37.8,12668,0.046099291,0,10/6/2016,DO
